DATE-TIME,IRRADIANCE,PA,RH,TA,RAIN_INT,RAIN_DUR,RAIN_AMOUNT,WD_DIR,WD_SPD
2026-08-09 07:01:00,201.01,1012.6,73,21.1,//////////,0,0.0,179,9.9
2026-08-09 07:02:00,162.07,1011.7,75,21.0,//////////,0,0.0,189,9.0
2026-08-09 07:03:00,199.62,1012.2,72,21.0,//////////,0,0.0,152,11.1
2026-08-09 07:04:00,221.37,1011.9,76,21.3,//////////,0,0.0,143,6.3
2026-08-09 07:05:00,140.95,1012.0,77,21.3,//////////,0,0.0,160,9.0
2026-08-09 07:06:00,180.86,1012.0,77,21.2,//////////,0,0.0,237,13.4
2026-08-09 07:07:00,163.51,1012.4,77,20.8,//////////,0,0.0,140,5.2
2026-08-09 07:08:00,206.17,1011.4,79,20.9,//////////,0,0.0,133,11.8
2026-08-09 07:09:00,167.3,1011.9,78,21.5,//////////,0,0.0,177,12.7
2026-08-09 07:10:00,217.89,1012.2,76,21.1,//////////,0,0.0,207,11.6
2026-08-09 07:11:00,162.26,1012.0,79,20.1,//////////,0,0.0,169,10.2
2026-08-09 07:12:00,184.88,1011.4,78,21.2,//////////,0,0.0,118,8.7
2026-08-09 07:13:00,258.58,1012.0,73,21.2,//////////,0,0.0,142,20.0
2026-08-09 07:14:00,254.49,1011.4,79,21.2,//////////,0,0.0,187,7.7
2026-08-09 07:15:00,212.75,1011.7,78,21.4,//////////,0,0.0,182,7.5
2026-08-09 07:16:00,168.25,1011.9,76,21.2,//////////,0,0.0,165,10.4
2026-08-09 07:17:00,207.77,1012.2,76,21.1,//////////,0,0.0,178,6.2
2026-08-09 07:18:00,266.2,1011.9,78,21.5,//////////,0,0.0,165,9.7
2026-08-09 07:19:00,165.95,1011.7,78,20.2,//////////,0,0.0,145,12.4
2026-08-09 07:20:00,183.86,1012.5,79,21.0,//////////,0,0.0,133,12.8
2026-08-09 07:21:00,283.45,1011.7,73,21.6,//////////,0,0.0,190,11.4
2026-08-09 07:22:00,240.82,1012.1,72,21.9,//////////,0,0.0,194,10.4
2026-08-09 07:23:00,227.26,1011.8,75,21.4,//////////,0,0.0,168,13.8
2026-08-09 07:24:00,230.24,1012.0,71,21.6,//////////,0,0.0,168,12.6
2026-08-09 07:25:00,226.98,1012.1,73,21.8,//////////,0,0.0,189,12.5
2026-08-09 07:26:00,167.67,1012.3,73,20.9,//////////,0,0.0,146,12.2
2026-08-09 07:27:00,197.05,1011.9,73,21.7,//////////,0,0.0,156,16.6
2026-08-09 07:28:00,283.99,1012.0,74,21.6,//////////,0,0.0,140,10.8
2026-08-09 07:29:00,236.61,1012.2,76,21.3,//////////,0,0.0,148,11.3
2026-08-09 07:30:00,301.33,1012.0,76,21.7,//////////,0,0.0,126,5.9
2026-08-09 07:31:00,238.78,1012.1,72,21.7,//////////,0,0.0,135,17.7
2026-08-09 07:32:00,233.47,1012.1,73,21.9,//////////,0,0.0,184,12.0
2026-08-09 07:33:00,226.82,1011.7,73,21.1,//////////,0,0.0,215,10.7
2026-08-09 07:34:00,294.72,1011.7,73,22.0,//////////,0,0.0,141,13.9
2026-08-09 07:35:00,297.66,1011.7,70,22.0,//////////,0,0.0,136,8.8
2026-08-09 07:36:00,293.82,1011.9,75,21.9,//////////,0,0.0,159,15.6
2026-08-09 07:37:00,301.88,1011.9,74,21.5,//////////,0,0.0,157,9.1
2026-08-09 07:38:00,245.23,1011.9,72,22.3,//////////,0,0.0,157,10.6
2026-08-09 07:39:00,242.13,1012.2,75,21.8,//////////,0,0.0,149,12.2
2026-08-09 07:40:00,354.83,1011.6,74,21.7,//////////,0,0.0,167,13.9
2026-08-09 07:41:00,313.89,1011.7,75,22.2,//////////,0,0.0,136,15.9
2026-08-09 07:42:00,230.99,1012.4,76,21.7,//////////,0,0.0,214,10.0
2026-08-09 07:43:00,319.34,1011.8,75,21.9,//////////,0,0.0,196,16.5
2026-08-09 07:44:00,337.66,1012.1,73,22.0,//////////,0,0.0,175,14.3
2026-08-09 07:45:00,309.58,1012.0,75,22.0,//////////,0,0.0,131,9.5
2026-08-09 07:46:00,286.15,1011.8,74,21.6,//////////,0,0.0,145,8.6
2026-08-09 07:47:00,259.48,1011.6,77,21.6,//////////,0,0.0,171,16.3
2026-08-09 07:48:00,391.84,1012.1,76,21.5,//////////,0,0.0,168,10.7
2026-08-09 07:49:00,339.92,1012.1,71,22.1,//////////,0,0.0,166,12.2
2026-08-09 07:50:00,251.44,1012.3,76,21.4,//////////,0,0.0,160,10.9
2026-08-09 07:51:00,336.06,1012.4,76,22.5,//////////,0,0.0,140,12.6
2026-08-09 07:52:00,314.52,1011.5,73,22.0,//////////,0,0.0,177,8.8
2026-08-09 07:53:00,349.92,1012.0,74,21.9,//////////,0,0.0,124,11.2
2026-08-09 07:54:00,273.16,1011.5,75,22.2,//////////,0,0.0,153,12.3
2026-08-09 07:55:00,267.15,1012.0,76,21.7,//////////,0,0.0,144,9.4
2026-08-09 07:56:00,323.34,1012.4,73,21.6,//////////,0,0.0,183,7.0
2026-08-09 07:57:00,368.09,1011.7,75,22.3,//////////,0,0.0,108,13.2
2026-08-09 07:58:00,439.52,1011.5,69,21.9,//////////,0,0.0,177,14.5
2026-08-09 07:59:00,280.61,1011.9,76,21.7,//////////,0,0.0,135,8.6
2026-08-09 08:00:00,295.2,1011.7,73,22.2,//////////,0,0.0,206,16.2
2026-08-09 08:01:00,370.02,1011.9,75,21.7,//////////,0,0.0,162,7.9
2026-08-09 08:02:00,455.51,1011.8,70,22.3,//////////,0,0.0,142,10.0
2026-08-09 08:03:00,317.63,1012.2,73,22.4,//////////,0,0.0,132,17.2
2026-08-09 08:04:00,374.69,1011.9,68,22.1,//////////,0,0.0,155,13.6
2026-08-09 08:05:00,371.27,1011.8,75,22.6,//////////,0,0.0,125,11.4
2026-08-09 08:06:00,420.37,1011.9,72,22.3,//////////,0,0.0,159,16.5
2026-08-09 08:07:00,351.84,1012.0,72,22.0,//////////,0,0.0,149,6.5
2026-08-09 08:08:00,359.93,1011.2,69,22.5,//////////,0,0.0,175,14.3
2026-08-09 08:09:00,385.35,1012.3,74,23.0,//////////,0,0.0,185,12.4
2026-08-09 08:10:00,489.25,1011.7,70,22.4,//////////,0,0.0,182,14.0
2026-08-09 08:11:00,510.9,1011.9,73,22.2,//////////,0,0.0,139,11.9
2026-08-09 08:12:00,387.53,1012.4,77,22.3,//////////,0,0.0,164,9.8
2026-08-09 08:13:00,297.45,1012.1,72,22.6,//////////,0,0.0,147,8.8
2026-08-09 08:14:00,359.55,1011.5,74,22.8,//////////,0,0.0,173,8.2
2026-08-09 08:15:00,454.64,1012.3,73,23.3,//////////,0,0.0,228,14.5
2026-08-09 08:16:00,434.65,1011.8,73,23.0,//////////,0,0.0,147,7.6
2026-08-09 08:17:00,373.33,1011.6,70,22.6,//////////,0,0.0,132,8.3
2026-08-09 08:18:00,545.31,1012.1,70,22.6,//////////,0,0.0,176,8.0
2026-08-09 08:19:00,392.79,1011.8,75,22.4,//////////,0,0.0,173,9.3
2026-08-09 08:20:00,436.58,1012.4,72,22.3,//////////,0,0.0,123,8.1
2026-08-09 08:21:00,573.76,1011.8,71,22.4,//////////,0,0.0,177,6.5
2026-08-09 08:22:00,451.43,1011.8,73,22.8,//////////,0,0.0,135,7.7
2026-08-09 08:23:00,450.86,1011.9,76,22.6,//////////,0,0.0,138,13.3
2026-08-09 08:24:00,491.0,1012.0,71,22.1,//////////,0,0.0,143,8.2
2026-08-09 08:25:00,403.67,1011.8,71,23.4,//////////,0,0.0,149,14.5
2026-08-09 08:26:00,464.0,1011.8,72,23.1,//////////,0,0.0,157,8.5
2026-08-09 08:27:00,441.58,1011.8,70,23.2,//////////,0,0.0,167,12.8
2026-08-09 08:28:00,472.62,1011.9,74,22.9,//////////,0,0.0,170,12.5
2026-08-09 08:29:00,554.39,1011.7,68,23.6,//////////,0,0.0,182,13.1
2026-08-09 08:30:00,487.12,1011.8,71,22.9,//////////,0,0.0,110,15.6
2026-08-09 08:31:00,480.38,1011.7,72,22.7,//////////,0,0.0,194,19.5
2026-08-09 08:32:00,436.99,1011.8,73,22.4,//////////,0,0.0,177,9.6
2026-08-09 08:33:00,492.82,1011.7,75,22.6,//////////,0,0.0,143,9.4
2026-08-09 08:34:00,528.24,1011.6,74,22.3,//////////,0,0.0,183,6.0
2026-08-09 08:35:00,522.55,1012.2,70,23.2,//////////,0,0.0,213,6.4
2026-08-09 08:36:00,473.97,1011.7,70,23.5,//////////,0,0.0,129,9.5
2026-08-09 08:37:00,467.3,1011.3,74,23.0,//////////,0,0.0,148,12.3
2026-08-09 08:38:00,574.93,1011.7,71,22.7,//////////,0,0.0,149,11.0
2026-08-09 08:39:00,489.26,1011.8,71,23.0,//////////,0,0.0,155,7.7
2026-08-09 08:40:00,446.52,1012.1,73,23.5,//////////,0,0.0,135,9.9
2026-08-09 08:41:00,572.35,1012.1,72,22.4,//////////,0,0.0,160,15.0
2026-08-09 08:42:00,547.3,1011.9,71,22.5,//////////,0,0.0,149,6.8
2026-08-09 08:43:00,498.4,1011.5,73,23.2,//////////,0,0.0,193,17.0
2026-08-09 08:44:00,538.33,1011.7,70,22.7,//////////,0,0.0,126,8.9
2026-08-09 08:45:00,443.94,1011.7,74,23.1,//////////,0,0.0,158,9.7
2026-08-09 08:46:00,617.68,1012.1,74,23.2,//////////,0,0.0,144,16.4
2026-08-09 08:47:00,489.31,1011.8,73,22.6,//////////,0,0.0,132,11.9
2026-08-09 08:48:00,461.34,1011.9,73,23.1,//////////,0,0.0,165,12.2
2026-08-09 08:49:00,589.74,1011.5,71,23.4,//////////,0,0.0,130,10.0
2026-08-09 08:50:00,546.85,1011.5,70,22.5,//////////,0,0.0,123,6.6
2026-08-09 08:51:00,421.75,1011.9,69,23.0,//////////,0,0.0,134,12.5
2026-08-09 08:52:00,527.83,1011.7,69,23.5,//////////,0,0.0,159,9.8
2026-08-09 08:53:00,574.96,1011.1,72,22.8,//////////,0,0.0,152,12.0
2026-08-09 08:54:00,534.55,1012.1,70,22.9,//////////,0,0.0,151,10.5
2026-08-09 08:55:00,737.32,1011.5,70,23.1,//////////,0,0.0,177,9.6
2026-08-09 08:56:00,621.34,1011.7,67,23.3,//////////,0,0.0,180,7.9
2026-08-09 08:57:00,523.11,1012.0,72,23.2,//////////,0,0.0,121,11.8
2026-08-09 08:58:00,484.69,1011.5,69,23.0,//////////,0,0.0,153,11.0
2026-08-09 08:59:00,469.81,1011.5,67,23.4,//////////,0,0.0,152,3.7
2026-08-09 09:00:00,730.12,1011.8,67,23.4,//////////,0,0.0,204,7.2
2026-08-09 09:01:00,583.91,1011.6,71,23.1,//////////,0,0.0,163,9.4
2026-08-09 09:02:00,735.05,1012.1,70,22.8,//////////,0,0.0,188,14.8
2026-08-09 09:03:00,602.77,1012.0,68,23.6,//////////,0,0.0,128,10.9
2026-08-09 09:04:00,615.23,1012.0,73,24.0,//////////,0,0.0,150,12.5
2026-08-09 09:05:00,651.84,1012.0,70,23.3,//////////,0,0.0,166,6.5
2026-08-09 09:06:00,558.6,1011.6,70,23.3,//////////,0,0.0,96,11.7
2026-08-09 09:07:00,678.17,1011.4,74,23.3,//////////,0,0.0,182,12.4
2026-08-09 09:08:00,576.61,1011.8,72,23.7,//////////,0,0.0,162,6.4
2026-08-09 09:09:00,510.16,1011.6,72,23.2,//////////,0,0.0,152,9.3
2026-08-09 09:10:00,607.66,1011.8,70,23.6,//////////,0,0.0,169,8.6
2026-08-09 09:11:00,624.3,1011.4,71,23.7,//////////,0,0.0,171,8.2
2026-08-09 09:12:00,593.63,1011.3,70,23.5,//////////,0,0.0,172,10.0
2026-08-09 09:13:00,565.68,1011.2,69,23.6,//////////,0,0.0,111,15.7
2026-08-09 09:14:00,647.87,1011.6,70,23.3,//////////,0,0.0,133,7.4
2026-08-09 09:15:00,562.46,1011.6,73,23.8,//////////,0,0.0,151,11.8
2026-08-09 09:16:00,593.97,1011.7,72,23.5,//////////,0,0.0,149,13.5
2026-08-09 09:17:00,556.89,1011.5,74,22.8,//////////,0,0.0,161,11.4
2026-08-09 09:18:00,533.61,1011.6,72,23.8,//////////,0,0.0,157,7.9
2026-08-09 09:19:00,709.51,1011.9,69,22.9,//////////,0,0.0,136,10.0
2026-08-09 09:20:00,548.54,1011.7,67,24.1,//////////,0,0.0,157,11.7
2026-08-09 09:21:00,734.83,1011.5,70,23.3,//////////,0,0.0,161,2.5
2026-08-09 09:22:00,646.4,1011.6,67,23.6,//////////,0,0.0,146,8.8
2026-08-09 09:23:00,499.5,1012.3,70,23.3,//////////,0,0.0,152,9.5
2026-08-09 09:24:00,564.74,1011.5,66,24.3,//////////,0,0.0,168,14.4
2026-08-09 09:25:00,516.47,1011.7,68,24.4,//////////,0,0.0,170,10.6
2026-08-09 09:26:00,580.8,1011.9,66,24.1,//////////,0,0.0,123,9.2
2026-08-09 09:27:00,797.29,1011.4,68,24.0,//////////,0,0.0,180,11.9
2026-08-09 09:28:00,595.3,1012.2,72,23.2,//////////,0,0.0,203,7.1
2026-08-09 09:29:00,741.28,1011.4,69,23.9,//////////,0,0.0,181,9.3
2026-08-09 09:30:00,658.98,1011.5,70,23.8,//////////,0,0.0,159,12.4
2026-08-09 09:31:00,530.24,1011.5,71,23.3,//////////,0,0.0,157,12.5
2026-08-09 09:32:00,636.12,1011.5,69,24.0,//////////,0,0.0,134,8.4
2026-08-09 09:33:00,788.55,1011.5,67,24.6,//////////,0,0.0,208,14.6
2026-08-09 09:34:00,681.52,1011.7,69,23.4,//////////,0,0.0,153,8.6
2026-08-09 09:35:00,685.66,1011.6,69,23.4,//////////,0,0.0,144,14.4
2026-08-09 09:36:00,590.06,1011.2,68,24.2,//////////,0,0.0,138,11.4
2026-08-09 09:37:00,702.7,1011.3,69,24.2,//////////,0,0.0,156,14.0
2026-08-09 09:38:00,724.49,1011.7,68,23.3,//////////,0,0.0,152,14.0
2026-08-09 09:39:00,670.32,1012.0,67,23.8,//////////,0,0.0,155,12.7
2026-08-09 09:40:00,750.18,1011.5,69,24.3,//////////,0,0.0,211,12.6
2026-08-09 09:41:00,716.09,1011.7,71,24.0,//////////,0,0.0,133,13.5
2026-08-09 09:42:00,769.19,1011.1,66,24.0,//////////,0,0.0,111,8.7
2026-08-09 09:43:00,585.6,1011.5,70,23.6,//////////,0,0.0,145,7.3
2026-08-09 09:44:00,576.11,1011.3,69,24.3,//////////,0,0.0,142,8.5
2026-08-09 09:45:00,736.84,1011.6,67,24.3,//////////,0,0.0,118,10.8
2026-08-09 09:46:00,726.22,1011.3,70,23.6,//////////,0,0.0,161,10.2
2026-08-09 09:47:00,672.33,1012.1,69,24.4,//////////,0,0.0,196,10.3
2026-08-09 09:48:00,805.91,1011.4,67,24.6,//////////,0,0.0,202,12.4
2026-08-09 09:49:00,613.42,1011.4,71,24.5,//////////,0,0.0,136,5.9
2026-08-09 09:50:00,775.96,1011.2,68,24.0,//////////,0,0.0,175,14.8
2026-08-09 09:51:00,774.15,1011.6,67,23.7,//////////,0,0.0,156,9.4
2026-08-09 09:52:00,740.51,1011.0,67,24.3,//////////,0,0.0,173,7.7
2026-08-09 09:53:00,562.59,1011.4,69,24.5,//////////,0,0.0,145,6.8
2026-08-09 09:54:00,629.96,1011.6,71,24.3,//////////,0,0.0,170,17.2
2026-08-09 09:55:00,597.96,1011.6,72,24.4,//////////,0,0.0,187,10.6
2026-08-09 09:56:00,691.54,1011.8,68,24.8,//////////,0,0.0,148,13.8
2026-08-09 09:57:00,573.64,1011.7,68,24.0,//////////,0,0.0,157,10.3
2026-08-09 09:58:00,625.62,1011.5,70,24.2,//////////,0,0.0,115,13.3
2026-08-09 09:59:00,620.57,1011.6,70,24.3,//////////,0,0.0,127,7.7
2026-08-09 10:00:00,652.9,1011.7,68,24.1,//////////,0,0.0,214,9.2
2026-08-09 10:01:00,709.52,1011.3,71,24.1,//////////,0,0.0,112,12.4
2026-08-09 10:02:00,752.07,1011.5,67,24.3,//////////,0,0.0,101,5.3
2026-08-09 10:03:00,730.26,1011.6,70,24.2,//////////,0,0.0,159,6.2
2026-08-09 10:04:00,650.18,1011.8,67,23.8,//////////,0,0.0,99,11.0
2026-08-09 10:05:00,740.33,1011.5,73,23.8,//////////,0,0.0,188,12.7
2026-08-09 10:06:00,725.73,1011.3,67,24.6,//////////,0,0.0,120,10.5
2026-08-09 10:07:00,881.57,1011.7,68,24.5,//////////,0,0.0,144,7.3
2026-08-09 10:08:00,791.02,1010.9,65,24.2,//////////,0,0.0,167,9.6
2026-08-09 10:09:00,681.54,1011.4,69,24.3,//////////,0,0.0,171,12.2
2026-08-09 10:10:00,563.73,1011.3,71,24.8,//////////,0,0.0,129,9.7
2026-08-09 10:11:00,888.72,1011.1,67,24.5,//////////,0,0.0,139,11.0
2026-08-09 10:12:00,721.55,1011.7,65,24.2,//////////,0,0.0,162,9.0
2026-08-09 10:13:00,634.97,1010.9,70,24.7,//////////,0,0.0,144,12.2
2026-08-09 10:14:00,843.27,1011.4,68,24.4,//////////,0,0.0,125,12.5
2026-08-09 10:15:00,895.03,1011.2,70,24.6,//////////,0,0.0,188,11.8
2026-08-09 10:16:00,929.0,1011.1,66,24.3,//////////,0,0.0,179,11.2
2026-08-09 10:17:00,720.97,1011.5,70,23.8,//////////,0,0.0,110,10.3
2026-08-09 10:18:00,777.61,1012.0,71,24.3,//////////,0,0.0,117,13.4
2026-08-09 10:19:00,816.42,1011.6,68,24.7,//////////,0,0.0,158,11.7
2026-08-09 10:20:00,783.9,1010.9,66,24.5,//////////,0,0.0,147,2.3
2026-08-09 10:21:00,845.78,1010.9,70,24.3,//////////,0,0.0,176,6.7
2026-08-09 10:22:00,826.13,1010.9,67,24.8,//////////,0,0.0,148,6.8
2026-08-09 10:23:00,639.15,1011.9,70,23.7,//////////,0,0.0,143,5.9
2026-08-09 10:24:00,733.45,1010.9,67,25.3,//////////,0,0.0,129,12.0
2026-08-09 10:25:00,696.56,1011.6,67,24.5,//////////,0,0.0,168,10.2
2026-08-09 10:26:00,858.68,1011.3,67,24.8,//////////,0,0.0,138,10.5
2026-08-09 10:27:00,639.98,1011.7,70,24.7,//////////,0,0.0,176,8.3
2026-08-09 10:28:00,966.53,1011.3,67,24.0,//////////,0,0.0,152,8.9
2026-08-09 10:29:00,627.87,1011.3,69,24.0,//////////,0,0.0,157,11.5
2026-08-09 10:30:00,889.91,1011.4,66,24.6,//////////,0,0.0,125,5.4
2026-08-09 10:31:00,1036.43,1010.9,67,24.9,//////////,0,0.0,153,15.3
2026-08-09 10:32:00,900.62,1011.1,70,24.2,//////////,0,0.0,155,11.7
2026-08-09 10:33:00,993.32,1011.6,66,25.0,//////////,0,0.0,118,5.3
2026-08-09 10:34:00,943.27,1011.6,68,24.8,//////////,0,0.0,147,4.8
2026-08-09 10:35:00,748.49,1011.4,69,25.2,//////////,0,0.0,152,14.3
2026-08-09 10:36:00,934.3,1011.4,64,24.8,//////////,0,0.0,166,10.9
2026-08-09 10:37:00,734.78,1011.5,68,24.9,//////////,0,0.0,147,10.8
2026-08-09 10:38:00,808.54,1011.2,67,24.2,//////////,0,0.0,125,7.4
2026-08-09 10:39:00,840.6,1011.3,68,24.5,//////////,0,0.0,134,10.2
2026-08-09 10:40:00,704.53,1011.4,72,24.6,//////////,0,0.0,184,7.5
2026-08-09 10:41:00,904.67,1011.2,69,24.3,//////////,0,0.0,174,14.3
2026-08-09 10:42:00,903.44,1011.2,65,25.1,//////////,0,0.0,129,6.8
2026-08-09 10:43:00,1050.0,1011.1,64,24.9,//////////,0,0.0,195,6.9
2026-08-09 10:44:00,764.65,1011.2,69,25.0,//////////,0,0.0,132,8.6
2026-08-09 10:45:00,706.32,1010.9,68,25.2,//////////,0,0.0,119,11.3
2026-08-09 10:46:00,733.58,1011.6,65,25.4,//////////,0,0.0,155,5.9
2026-08-09 10:47:00,743.86,1010.8,69,24.4,//////////,0,0.0,122,13.0
2026-08-09 10:48:00,965.71,1011.0,65,24.4,//////////,0,0.0,173,8.7
2026-08-09 10:49:00,755.2,1011.6,70,25.2,//////////,0,0.0,130,7.0
2026-08-09 10:50:00,940.33,1010.9,67,24.8,//////////,0,0.0,115,6.3
2026-08-09 10:51:00,999.49,1011.1,66,24.5,//////////,0,0.0,152,6.5
2026-08-09 10:52:00,833.75,1010.9,65,25.1,//////////,0,0.0,160,8.9
2026-08-09 10:53:00,826.9,1011.1,68,25.1,//////////,0,0.0,156,8.4
2026-08-09 10:54:00,581.78,1011.3,65,24.7,//////////,0,0.0,98,11.1
2026-08-09 10:55:00,794.88,1011.2,67,25.1,//////////,0,0.0,104,6.9
2026-08-09 10:56:00,788.6,1011.0,66,25.1,//////////,0,0.0,161,12.5
2026-08-09 10:57:00,970.69,1011.8,64,25.6,//////////,0,0.0,147,11.0
2026-08-09 10:58:00,696.82,1011.1,65,24.6,//////////,0,0.0,181,10.8
2026-08-09 10:59:00,829.86,1011.0,66,24.8,//////////,0,0.0,114,11.5
2026-08-09 11:00:00,1011.63,1010.8,68,24.6,//////////,0,0.0,129,7.8
2026-08-09 11:01:00,707.27,1011.4,70,24.1,//////////,0,0.0,142,8.0
2026-08-09 11:02:00,996.5,1011.0,65,24.9,//////////,0,0.0,131,9.1
2026-08-09 11:03:00,920.78,1010.4,69,24.9,//////////,0,0.0,148,10.4
2026-08-09 11:04:00,1050.0,1011.2,64,25.2,//////////,0,0.0,133,5.6
2026-08-09 11:05:00,898.3,1011.1,70,24.9,4.57,4,0.36,143,11.0
2026-08-09 11:06:00,857.04,1011.2,70,24.2,//////////,0,0.0,148,10.4
2026-08-09 11:07:00,785.81,1011.3,70,24.5,//////////,0,0.0,122,6.7
2026-08-09 11:08:00,852.89,1011.1,67,24.9,//////////,0,0.0,153,10.3
2026-08-09 11:09:00,885.03,1011.2,69,24.8,//////////,0,0.0,131,9.8
2026-08-09 11:10:00,863.25,1011.4,67,25.1,//////////,0,0.0,162,2.1
2026-08-09 11:11:00,916.52,1010.8,67,25.4,//////////,0,0.0,181,11.7
2026-08-09 11:12:00,1050.0,1011.2,67,25.1,//////////,0,0.0,161,7.4
2026-08-09 11:13:00,1012.87,1011.1,67,24.8,//////////,0,0.0,138,13.2
2026-08-09 11:14:00,964.33,1010.8,64,25.5,//////////,0,0.0,149,3.7
2026-08-09 11:15:00,1050.0,1010.9,65,25.5,//////////,0,0.0,139,10.3
2026-08-09 11:16:00,914.72,1010.9,67,25.2,//////////,0,0.0,152,10.7
2026-08-09 11:17:00,738.1,1010.9,66,24.5,//////////,0,0.0,124,9.4
2026-08-09 11:18:00,687.54,1011.2,67,25.1,//////////,0,0.0,150,11.0
2026-08-09 11:19:00,907.02,1011.3,65,25.4,//////////,0,0.0,189,7.0
2026-08-09 11:20:00,904.88,1011.0,66,25.5,//////////,0,0.0,102,5.5
2026-08-09 11:21:00,953.45,1011.2,63,25.3,//////////,0,0.0,144,12.1
2026-08-09 11:22:00,1007.56,1010.6,68,24.6,//////////,0,0.0,150,6.5
2026-08-09 11:23:00,997.55,1011.1,64,25.5,//////////,0,0.0,157,8.1
2026-08-09 11:24:00,924.35,1010.6,68,24.9,//////////,0,0.0,144,7.3
2026-08-09 11:25:00,813.36,1011.1,68,24.9,//////////,0,0.0,160,4.1
2026-08-09 11:26:00,835.16,1011.2,64,25.1,//////////,0,0.0,135,7.0
2026-08-09 11:27:00,924.29,1011.0,64,25.4,//////////,0,0.0,157,5.5
2026-08-09 11:28:00,714.38,1011.0,67,24.7,//////////,0,0.0,144,3.2
2026-08-09 11:29:00,1031.35,1011.3,64,25.6,//////////,0,0.0,166,11.3
2026-08-09 11:30:00,1003.32,1011.2,64,25.5,//////////,0,0.0,171,10.9
2026-08-09 11:31:00,807.24,1011.2,66,24.8,//////////,0,0.0,160,14.5
2026-08-09 11:32:00,806.17,1010.8,67,25.1,//////////,0,0.0,147,9.7
2026-08-09 11:33:00,571.5,1010.8,71,25.7,//////////,0,0.0,99,12.2
2026-08-09 11:34:00,775.76,1011.3,66,25.1,//////////,0,0.0,165,9.9
2026-08-09 11:35:00,809.0,1011.1,65,25.6,//////////,0,0.0,162,3.9
2026-08-09 11:36:00,904.55,1011.3,66,25.3,//////////,0,0.0,136,12.5
2026-08-09 11:37:00,565.0,1011.0,69,25.5,//////////,0,0.0,164,18.7
2026-08-09 11:38:00,728.29,1011.0,67,25.5,//////////,0,0.0,128,10.4
2026-08-09 11:39:00,817.06,1010.9,70,25.4,//////////,0,0.0,131,10.8
2026-08-09 11:40:00,895.11,1010.6,69,25.4,//////////,0,0.0,114,8.9
2026-08-09 11:41:00,823.24,1011.1,70,25.0,//////////,0,0.0,122,7.6
2026-08-09 11:42:00,941.15,1010.9,64,25.0,//////////,0,0.0,158,12.4
2026-08-09 11:43:00,812.18,1010.7,67,25.6,//////////,0,0.0,119,12.3
2026-08-09 11:44:00,921.09,1011.1,67,24.9,//////////,0,0.0,149,3.6
2026-08-09 11:45:00,1002.71,1010.8,63,25.3,//////////,0,0.0,140,9.3
2026-08-09 11:46:00,906.09,1011.0,65,25.8,//////////,0,0.0,173,11.8
2026-08-09 11:47:00,937.05,1011.4,65,25.0,//////////,0,0.0,142,11.2
2026-08-09 11:48:00,939.51,1011.0,63,25.6,//////////,0,0.0,114,9.5
2026-08-09 11:49:00,1039.69,1010.8,66,26.0,//////////,0,0.0,153,10.6
2026-08-09 11:50:00,761.44,1010.8,66,25.3,//////////,0,0.0,140,9.9
2026-08-09 11:51:00,758.57,1010.8,68,25.4,//////////,0,0.0,118,5.6
2026-08-09 11:52:00,904.07,1011.1,67,25.5,//////////,0,0.0,166,11.0
2026-08-09 11:53:00,849.04,1010.7,67,25.0,//////////,0,0.0,153,9.5
2026-08-09 11:54:00,1050.0,1011.2,61,25.0,//////////,0,0.0,191,8.2
2026-08-09 11:55:00,882.72,1010.7,68,25.6,//////////,0,0.0,122,7.1
2026-08-09 11:56:00,727.52,1010.9,66,25.4,//////////,0,0.0,160,8.8
2026-08-09 11:57:00,928.09,1010.9,65,24.9,//////////,0,0.0,137,14.1
2026-08-09 11:58:00,987.98,1011.0,68,25.0,//////////,0,0.0,154,9.6
2026-08-09 11:59:00,1050.0,1010.8,65,25.2,//////////,0,0.0,131,4.8
2026-08-09 12:00:00,805.34,1010.9,66,25.1,//////////,0,0.0,132,12.5
2026-08-09 12:01:00,987.64,1010.7,66,25.4,//////////,0,0.0,123,7.4
2026-08-09 12:02:00,677.55,1011.1,68,25.2,//////////,0,0.0,145,5.2
2026-08-09 12:03:00,909.61,1010.8,65,25.6,//////////,0,0.0,172,7.7
2026-08-09 12:04:00,807.79,1011.2,68,25.3,//////////,0,0.0,142,5.3
2026-08-09 12:05:00,792.82,1010.7,68,24.8,//////////,0,0.0,114,4.2
2026-08-09 12:06:00,919.54,1010.1,68,24.8,//////////,0,0.0,96,5.5
2026-08-09 12:07:00,889.71,1010.8,71,25.7,//////////,0,0.0,179,4.4
2026-08-09 12:08:00,852.44,1011.2,65,25.3,//////////,0,0.0,120,6.3
2026-08-09 12:09:00,801.17,1010.7,65,25.5,//////////,0,0.0,114,11.7
2026-08-09 12:10:00,789.22,1010.8,68,25.5,//////////,0,0.0,102,7.8
2026-08-09 12:11:00,1023.43,1010.6,63,25.9,//////////,0,0.0,169,5.0
2026-08-09 12:12:00,947.5,1010.7,62,25.8,//////////,0,0.0,154,6.5
2026-08-09 12:13:00,833.19,1010.7,67,24.8,//////////,0,0.0,169,9.6
2026-08-09 12:14:00,943.89,1011.3,63,24.9,//////////,0,0.0,129,8.5
2026-08-09 12:15:00,994.69,1011.1,64,25.2,//////////,0,0.0,133,9.4
2026-08-09 12:16:00,925.97,1010.8,67,25.4,//////////,0,0.0,108,5.8
